id,playerId,name,position,rating,potential,cardType,value,wage,photoUrl,nationality,clubName,clubLogoUrl,league,age,preferredFoot,stats.pace,stats.shooting,stats.passing,stats.dribbling,stats.defending,stats.physical
eafc-p-246354,246354,Strahinja Tanasijević,DFC,58,58,Silver,2041200,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p246354.png?padding=0.7,Serbia,New York City FC,https://drop-assets.ea.com/images/BJhoD5d8b2BP4SGRS7PYh/39a45c63ab3fbda10faa0d2247a77829/l112828.png,MLS,29,Derecho,46,29,42,50,59,63
eafc-p-279007,279007,Devan Tanton,LD,58,58,Silver,2857680,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p279007.png?padding=0.7,Colombia,Chesterfield,https://drop-assets.ea.com/images/3UnqBO2xr8EQmmCfdzUcWz/3d911f4b54a557b5d30cfd912ddf9d2a/l1924.png,EFL League Two,22,Derecho,68,33,44,57,55,65
eafc-p-273586,273586,Omar Taylor-Clarke,MCD,58,58,Silver,2857680,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p273586.png?padding=0.7,Gales,Bristol City,https://drop-assets.ea.com/images/6RU4ldBPffGH8fEGfh4Ih6/d6f96d29c4f7e4419c97687245f67853/l1919.png,EFL Championship,23,Derecho,69,48,54,61,54,56
eafc-p-71116,71116,Rodrigo Teliz,MC,58,58,Silver,2857680,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p71116.png?padding=0.7,Uruguay,Sin Club,,Sudamericana,21,Derecho,66,58,54,63,57,50
eafc-p-260897,260897,El Mami Tetah,EI,58,58,Silver,2041200,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p260897.png?padding=0.7,Mauritania,Alanyaspor,https://drop-assets.ea.com/images/2Mtv0bO6eTuZXXTOCAo2XV/5f60dcfeb4ad99e54f13df795d0a2d79/l113142.png,Trendyol Süper Lig,25,Izquierdo,71,48,52,63,33,43
eafc-p-71258,71258,Mike Themsen,MC,58,58,Silver,2857680,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p71258.png?padding=0.7,Dinamarca,Randers FC,https://drop-assets.ea.com/images/7Bt0W4NrUfLwgEiF7q4MS0/f230d222ede6924c693e6ee66ee9ef5e/l1786.png,3F Superliga,20,Derecho,66,46,55,63,42,54
eafc-p-262530,262530,Andrew Thomas,POR,58,58,Silver,2041200,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p262530.png?padding=0.7,Rusia,Sounders FC,https://drop-assets.ea.com/images/shSYfoaz73Wl4jmu7iCIe/4e5b8a5d40d573c7de9b2899452d78cf/l111144.png,MLS,28,Derecho,61,58,60,57,61,58
eafc-p-268277,268277,Miller Thomson,LD,58,58,Silver,2857680,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p268277.png?padding=0.7,Escocia,Dundee United,https://drop-assets.ea.com/images/59iEXPE6OzSfUHmdRpJVnK/3e05bd9ad4905eae8baf31e4c097724a/l181.png,Scottish Prem,22,Derecho,73,53,55,59,54,47
eafc-p-269968,269968,Darrell Kamdem Tibell,DC,58,58,Silver,2041200,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p269968.png?padding=0.7,Suecia,Sandefjord,https://drop-assets.ea.com/images/59VfwkjxrOOF5uVApnkTLo/c618faaab47d1aa403676fdb9a5a9315/l1757.png,Eliteserien,24,Derecho,77,56,43,56,19,59
eafc-p-278573,278573,Mihai Toma,MC,58,58,Silver,2857680,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p278573.png?padding=0.7,Rumanía,FCSB,https://drop-assets.ea.com/images/6MywRdNNz3TeWXPNKTJdEr/630780849ebd6e856e6e855cd2c1589b/l100761.png,SUPERLIGA,19,Derecho,69,54,59,58,47,53
eafc-p-277502,277502,Mathis Touho,EI,58,58,Silver,2857680,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p277502.png?padding=0.7,Francia,Amiens SC,https://drop-assets.ea.com/images/2VovpiZhmqBS8iFklO7V8J/ea020a3af84fd0cf589b886db6a2ba87/l1816.png,Ligue 2 BKT,22,Derecho,72,59,51,61,35,48
eafc-p-271988,271988,Musa Toure,DC,58,58,Silver,2857680,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p271988.png?padding=0.7,Australia,Clermont Foot 63,https://drop-assets.ea.com/images/7eLCpnLD7Pvw0xyxGHsDcv/a698c9f64bf2e66c736d13406c8070e4/l1815.png,Ligue 2 BKT,21,Derecho,84,58,46,60,31,58
eafc-p-264265,264265,Aron van Lare,POR,58,58,Silver,2857680,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p264265.png?padding=0.7,Holanda,Sin Club,,Eredivisie,23,Derecho,61,59,62,59,60,58
eafc-p-277246,277246,Diego van Oorschot,DC,58,58,Silver,2857680,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p277246.png?padding=0.7,Holanda,Sin Club,,Eredivisie,21,Derecho,74,60,49,62,28,39
eafc-p-72646,72646,Jasper Van Oudenhove,MC,58,58,Silver,2041200,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p72646.png?padding=0.7,Bélgica,FCV Dender EH,https://drop-assets.ea.com/images/29uq8Oz2wV1B7Oi9DLauT/cb8b630b2977b5fc4782e58fc3b6a245/l537.png,1A Pro League,28,Izquierdo,65,43,57,53,53,52
eafc-p-274478,274478,Timon Vanhoutte,POR,58,58,Silver,2857680,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p274478.png?padding=0.7,Bélgica,RSC Anderlecht,https://drop-assets.ea.com/images/6fPz45ZIDQWOd7Lqv0GuZF/045eacfd4e3fade98ceca05cb12b6c60/l229.png,1A Pro League,22,Derecho,60,56,54,56,60,58
eafc-p-274844,274844,Jakob Vester,MC,58,58,Silver,2857680,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p274844.png?padding=0.7,Dinamarca,Viborg FF,https://drop-assets.ea.com/images/4odfZtCIfVBYUid9sYvntL/0755873274fd3cbd7545118235cdff58/l1443.png,3F Superliga,22,Derecho,71,48,53,64,52,50
eafc-p-72767,72767,Jayson Videira,DC,58,58,Silver,2857680,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p72767.png?padding=0.7,Luxemburgo,Hannover 96 II,https://drop-assets.ea.com/images/3oJBiazKF00XHTcifbRbj4/261ed27734c5fb8aee0d6a7caa9a5b19/Hannover_96_II.png,3. Liga,21,Derecho,71,57,45,56,19,57
eafc-p-73160,73160,Matti Wagner,LI,58,58,Silver,2857680,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p73160.png?padding=0.7,Alemania,Fürth,https://drop-assets.ea.com/images/4W0novqbVToBCyguXyY0mJ/f987173c5a37354bd322196e35384689/l165.png,Bundesliga 2,21,Izquierdo,72,34,49,55,54,50
eafc-p-259990,259990,Gabriel Wallentin,DFC,58,58,Silver,2041200,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p259990.png?padding=0.7,Suecia,Halmstads BK,https://drop-assets.ea.com/images/6q9YQpulSqRrkMjySFvz1L/8ed407437f8c2cf1ce2b3d813ccece8b/l321.png,Allsvenskan,25,Derecho,53,25,37,39,58,64
eafc-p-224691,224691,Wang Jie,DFC,58,58,Silver,816480,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p224691.png?padding=0.7,China,Nantong Zhiyun FC,https://drop-assets.ea.com/images/5VrjVG7PUShhzoUt2aUeSh/e7f08891da29118d36dbfcba8020b7a9/Nantong_Zhiyun_FC.png,CSL,37,Derecho,35,43,40,50,55,67
eafc-p-70520,70520,Wilson Waweru,DC,58,58,Silver,2041200,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p70520.png?padding=0.7,República de Irlanda,Sligo Rovers,https://drop-assets.ea.com/images/7IE9l9nnKSYbHthfvhmPd0/dbcfd5bf4be0196f26900cbfb0a4a9ad/l563.png,SSE Airtricity PD,26,Derecho,71,58,46,54,28,63
eafc-p-263763,263763,Szymon Weirauch,POR,58,58,Silver,2857680,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p263763.png?padding=0.7,Polonia,Lechia Gdańsk,https://drop-assets.ea.com/images/36lqabDvQJnC78XKCIrkKd/fd37adc0df95e6956171657069dfde7c/l111091.png,PKO BP Ekstraklasa,22,Derecho,57,56,55,57,62,58
eafc-p-253739,253739,Wen Da,LD,58,58,Silver,2041200,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p253739.png?padding=0.7,China,Cangzhou FC,https://drop-assets.ea.com/images/2wSulocPa31eCTCadbFPdv/565a109c4a8f9b381cb328a91c11be28/Cangzhou_FC.png,CSL,27,Derecho,70,45,43,55,53,63
eafc-p-267768,267768,Colm Whelan,DC,58,58,Silver,2041200,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p267768.png?padding=0.7,República de Irlanda,Derry City,https://drop-assets.ea.com/images/1rg56llHAILbKWcWAMZXPY/010109d4ae0d0210d2c317bf595d15fc/l445.png,SSE Airtricity PD,26,Derecho,67,59,47,57,34,60
eafc-p-227616,227616,Amund Wichne,POR,58,58,Silver,2041200,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p227616.png?padding=0.7,Noruega,FK Haugesund,https://drop-assets.ea.com/images/5KTk3xyhtL99u4bXnpPH7V/651e4e1b09ed52e8e6cac15b7f20c08e/l1463.png,Eliteserien,29,Derecho,59,56,60,56,61,58
eafc-p-257238,257238,Charlie Wiggett,DFC,58,58,Silver,2041200,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p257238.png?padding=0.7,Inglaterra,Sligo Rovers,https://drop-assets.ea.com/images/7IE9l9nnKSYbHthfvhmPd0/dbcfd5bf4be0196f26900cbfb0a4a9ad/l563.png,SSE Airtricity PD,24,Derecho,51,33,47,46,57,67
eafc-p-269792,269792,Will Wilson,EI,58,58,Silver,2041200,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p269792.png?padding=0.7,Australia,Central Coast,https://drop-assets.ea.com/images/3N0yryiXeNaVBVB09VbbAi/857a9106836a19defa4ca97eeb95d402/l111396.png,A-League,25,Derecho,70,55,55,56,50,61
eafc-p-266761,266761,Max Woltman,MCO,58,58,Silver,2857680,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p266761.png?padding=0.7,Inglaterra,Oxford Utd,https://drop-assets.ea.com/images/3eeltV7S1s5TyCJbM4FhXN/af665b7031645d84f4e71926b4ee9c32/l1951.png,EFL Championship,23,Derecho,66,54,51,61,21,46
eafc-p-73665,73665,Philipp Wydra,MC,58,58,Silver,2857680,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p73665.png?padding=0.7,Austria,Austria Klagenfurt,https://drop-assets.ea.com/images/aJCQJ1oNTKN1mab9D7vaq/c2103e79b25974c0d36515c8241336a3/Austria_Klagenfurt.png,Ö. Bundesliga,23,Derecho,63,46,54,60,49,53
eafc-p-224630,224630,Xu Dong,LI,58,58,Silver,816480,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p224630.png?padding=0.7,China,Qingdao Hainiu,https://drop-assets.ea.com/images/4oYjQqoUAWtBcNoPMtH3Ll/c9098a227c478f12be7e631c54ac33d3/l131173.png,CSL,35,Derecho,65,29,38,47,59,67
eafc-p-257493,257493,Xu Haofeng,LD,58,58,Silver,2041200,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p257493.png?padding=0.7,China,Henan FC,https://drop-assets.ea.com/images/6vhxJJmcwfq5d7fQwKVyud/295bae807604479befb41d61f42f8566/l111779.png,CSL,27,Derecho,69,27,42,52,56,62
eafc-p-279101,279101,Bilal Yalçınkaya,MCO,58,58,Silver,2857680,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p279101.png?padding=0.7,Alemania,Hamburger SV,https://drop-assets.ea.com/images/Vwj9mu65nCqScjLevwVoY/37cf47cedf66f85ed8078fe491b122a7/l28.png,Bundesliga 2,20,Derecho,68,54,54,62,32,45
eafc-p-221815,221815,Yang Chaosheng,ED,58,58,Silver,816480,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p221815.png?padding=0.7,China,Meizhou Hakka,https://drop-assets.ea.com/images/YrYNrtBWtpmo5rsmF8II5/af3d5e5859981a6b6343d19b34cebb1c/l114628.png,CSL,33,Derecho,81,53,46,61,45,53
eafc-p-278248,278248,Ephraim Yeboah,ED,58,58,Silver,2857680,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p278248.png?padding=0.7,Italia,Doncaster,https://drop-assets.ea.com/images/1Ci1wHcUdLK6UWZFWsxMuf/4c158ba73e25a3862915e55b1bca8a3f/l142.png,EFL League Two,20,Derecho,82,53,48,58,18,40
eafc-p-243097,243097,Yin Congyao,DC,58,58,Silver,2041200,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p243097.png?padding=0.7,China,Meizhou Hakka,https://drop-assets.ea.com/images/YrYNrtBWtpmo5rsmF8II5/af3d5e5859981a6b6343d19b34cebb1c/l114628.png,CSL,29,Derecho,70,54,53,59,39,61
eafc-p-266479,266479,Yoon Min Ho,MCO,58,58,Silver,2041200,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p266479.png?padding=0.7,República de Corea,Pohang Steelers,https://drop-assets.ea.com/images/1YYaRCNy4yDWlCmIQCXxZB/fa49fc026b64eb53bc1cb6142e40d309/l1474.png,K League 1,27,Derecho,65,53,52,62,32,42
eafc-p-260630,260630,Jonny Yull,MC,58,58,Silver,2857680,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p260630.png?padding=0.7,Australia,Adelaide United,https://drop-assets.ea.com/images/1dq94M4USkNg6QCzT74whP/3f7c658775ac5da3389a3a222a40ed46/l111393.png,A-League,21,Derecho,69,49,59,64,46,57
eafc-p-264062,264062,Louis Zabala,LD,58,58,Silver,2041200,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p264062.png?padding=0.7,Australia,Brisbane Roar,https://drop-assets.ea.com/images/2L67iwPzC0MBqm5YQv0J57/c3e6be7ea654273f0a5b628c4b305dad/l111395.png,A-League,25,Derecho,69,48,56,61,51,67
eafc-p-70998,70998,Nikola Zečević,DFC,58,58,Silver,2857680,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p70998.png?padding=0.7,Serbia,BK Häcken,https://drop-assets.ea.com/images/7AY55zmb8J1HxePmSrReax/647d26829247d5030298356968662d4b/l711.png,Allsvenskan,22,Derecho,67,27,40,51,58,63
eafc-p-270919,270919,Besfort Zeneli,EI,58,58,Silver,2041200,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p270919.png?padding=0.7,Suecia,IF Elfsborg,https://drop-assets.ea.com/images/2WJ0zQLfEbGtg0D0uitwee/301bcbd249aa1656c1fd02c53ab7c22f/l700.png,Allsvenskan,24,Derecho,70,52,53,62,22,41
eafc-p-245036,245036,Zhao Jianfei,DFC,58,58,Silver,2041200,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p245036.png?padding=0.7,China,Shandong Taishan,https://drop-assets.ea.com/images/5stS6MCacAlqwxgK5oGbGJ/98edb4dd6434b83c8dff553603f392dd/l111724.png,CSL,27,Derecho,67,25,37,46,57,63
eafc-p-276680,276680,Jan Ziółkowski,DFC,58,58,Silver,2857680,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p276680.png?padding=0.7,Polonia,Legia Warszawa,https://drop-assets.ea.com/images/443RsYqUHR8qQ7mewrt7sU/10b64536075942d7dfaceb2432e42198/l1871.png,PKO BP Ekstraklasa,21,Derecho,62,28,41,39,58,60
eafc-p-73621,73621,Hubert Zwoźny,LD,58,58,Silver,2857680,€232.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p73621.png?padding=0.7,Polonia,Korona Kielce,https://drop-assets.ea.com/images/n1UIQXiAB4J6UpxbB8Yzc/0b478c3b1b852310bde8b7662879ac89/l111083.png,PKO BP Ekstraklasa,23,Derecho,69,43,51,58,54,62
eafc-p-264509,264509,James Abankwah,DFC,57,57,Silver,2407370,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p264509.png?padding=0.7,República de Irlanda,Udinese,https://drop-assets.ea.com/images/eksZxUrkppoFO3BHpIKxc/ce0190c8a5e09464b8019123eb42a39d/l55.png,Serie A Enilive,22,Derecho,66,29,44,53,55,67
eafc-p-279052,279052,Hamza Abdallah,LD,57,57,Silver,2407370,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p279052.png?padding=0.7,Francia,Lausanne-Sport,https://drop-assets.ea.com/images/4dDIhNDLKw3ch6RLm8Asz8/604c66057c82a36d432c9f7062afb514/l1862.png,CSSL,23,Derecho,62,35,43,52,54,51
eafc-p-278934,278934,Nabil Aberdin,DFC,57,57,Silver,1719550,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p278934.png?padding=0.7,Francia,Getafe CF,https://drop-assets.ea.com/images/44YMNWepTyO6Bq40e9JFvy/a282461a849f13c104c8163cd2253e2a/l1860.png,LALIGA EA SPORTS,24,Derecho,53,25,44,40,59,59
eafc-p-279122,279122,Desmond Acquah,MCO,57,57,Silver,1719550,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p279122.png?padding=0.7,Bélgica,FCV Dender EH,https://drop-assets.ea.com/images/29uq8Oz2wV1B7Oi9DLauT/cb8b630b2977b5fc4782e58fc3b6a245/l537.png,1A Pro League,24,Derecho,66,49,55,57,39,44
eafc-p-278704,278704,Nino Adom-Malaki,LI,57,57,Silver,2407370,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p278704.png?padding=0.7,Inglaterra,Millwall,https://drop-assets.ea.com/images/10t4Y8ZhN0jBRYGgSvZqqa/ab5f241429688886f120d0e34f600c09/l97.png,EFL Championship,22,Izquierdo,80,35,46,52,52,55
eafc-p-275252,275252,Stephen Afrifa,DC,57,57,Silver,1719550,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p275252.png?padding=0.7,Canadá,Sporting KC,https://drop-assets.ea.com/images/13WhbvGLJR6rx38tqFKd30/5e09806843bc14115cd9bc4b77d09bca/l696.png,MLS,25,Derecho,73,58,40,58,18,51
eafc-p-71343,71343,Jeremy Agbonifo,EI,57,57,Silver,2407370,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p71343.png?padding=0.7,Suecia,BK Häcken,https://drop-assets.ea.com/images/7AY55zmb8J1HxePmSrReax/647d26829247d5030298356968662d4b/l711.png,Allsvenskan,21,Izquierdo,71,53,54,58,26,57
eafc-p-265735,265735,Yannick Agnero,DC,57,57,Silver,2407370,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p265735.png?padding=0.7,Costa de Marfil,Halmstads BK,https://drop-assets.ea.com/images/6q9YQpulSqRrkMjySFvz1L/8ed407437f8c2cf1ce2b3d813ccece8b/l321.png,Allsvenskan,23,Derecho,72,54,45,61,19,52
eafc-p-271169,271169,Hamza Yiğit Akman,MC,57,57,Silver,2407370,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p271169.png?padding=0.7,Turquía,Sønderjyske,https://drop-assets.ea.com/images/4ZAD9euz4dJUycxWKymyeG/31e9d906f91c7a228dc22f98417a287a/l1447.png,3F Superliga,22,Derecho,73,51,55,70,47,41
eafc-p-235545,235545,Zaid Al Bawardi,POR,57,57,Silver,1719550,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p235545.png?padding=0.7,Arabia Saudí,Al Riyadh,https://drop-assets.ea.com/images/1L9oQXove9EYtLUufOd5s2/6136b6d3c0a27fd6e686305be57baae7/l113037.png,ROSHN Saudi League,29,Izquierdo,60,58,61,56,55,57
eafc-p-269433,269433,Hisham Al Dubais,DC,57,57,Silver,1719550,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p269433.png?padding=0.7,Arabia Saudí,Al Khaleej,https://drop-assets.ea.com/images/1RyALtBA51dh9V9jhV3XbV/a288ba6d75056f219d2b64d45b5054a7/l112883.png,ROSHN Saudi League,25,Derecho,69,56,43,55,22,55
eafc-p-269684,269684,Yahya Al Najai,ED,57,57,Silver,1719550,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p269684.png?padding=0.7,Arabia Saudí,Al Wehda,https://drop-assets.ea.com/images/19nhMP7fQd4LcQ1pvGFE4Q/96c2d60cac91a49fc5ef48351ef11b0b/Al_Wehda.png,ROSHN Saudi League,27,Derecho,78,51,51,58,28,53
eafc-p-272957,272957,Meshari Al Nemer,DC,57,57,Silver,2407370,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p272957.png?padding=0.7,Arabia Saudí,Damac,https://drop-assets.ea.com/images/6gKKqYXDgBKORqOOE36eYd/1bfb60aa1fa300a0174140a89e1f3d7b/l113217.png,ROSHN Saudi League,23,Derecho,71,52,39,54,20,58
eafc-p-272833,272833,Mubarak Al Rajih,DFC,57,57,Silver,2407370,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p272833.png?padding=0.7,Arabia Saudí,Al Raed,https://drop-assets.ea.com/images/TbgO4t4NP5IQgdjzMqMn3/3242bc2211b2ebb245ca9e8b37aaf9ea/Al_Raed.png,ROSHN Saudi League,23,Derecho,65,23,36,37,57,68
eafc-p-234988,234988,Mohammed Al Saeed,LI,57,57,Silver,1719550,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p234988.png?padding=0.7,Arabia Saudí,Al-Okhdood,https://drop-assets.ea.com/images/1JoKWtkgodTXYYNlvp2d73/b74c95d094fc90774c8e06f76d6b7093/l113060.png,ROSHN Saudi League,30,Izquierdo,70,42,56,58,50,55
eafc-p-277235,277235,Farha Al Shamrani,MC,57,57,Silver,2407370,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p277235.png?padding=0.7,Arabia Saudí,Al Kholood,https://drop-assets.ea.com/images/6Dgz7XfpO4LC26QsupWomA/62820f025654566a7c92ffac3b3b39dc/l131735.png,ROSHN Saudi League,20,Derecho,66,42,54,59,53,52
eafc-p-273858,273858,Abdihakin Ali,MC,57,57,Silver,1719550,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p273858.png?padding=0.7,Suecia,AIK,https://drop-assets.ea.com/images/9rqxOK5IQfDBdt17lJOHP/839b0c3ab7be3e45f252070b5031e442/l433.png,Allsvenskan,24,Derecho,64,47,53,61,48,50
eafc-p-275699,275699,Oliver Amby,MCD,57,57,Silver,2407370,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p275699.png?padding=0.7,Dinamarca,Vejle Boldklub,https://drop-assets.ea.com/images/1ryRgfNM5fLqL2buzlcur5/3fece6a917750a9365edca27a2462862/l822.png,3F Superliga,22,Derecho,66,41,54,51,56,55
eafc-p-272656,272656,Victor Andersson,EI,57,57,Silver,2407370,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p272656.png?padding=0.7,Suecia,AIK,https://drop-assets.ea.com/images/9rqxOK5IQfDBdt17lJOHP/839b0c3ab7be3e45f252070b5031e442/l433.png,Allsvenskan,22,Derecho,74,50,53,63,23,34
eafc-p-277657,277657,Kai Andrews,MC,57,57,Silver,2407370,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p277657.png?padding=0.7,Gales,Coventry City,https://drop-assets.ea.com/images/2gQg3oJShWcRNapNPs6nwg/f151b26049eba7d246ca89edcdd19388/l1800.png,EFL Championship,20,Derecho,74,56,54,58,54,59
eafc-p-257261,257261,Cameron Antwi,MCD,57,57,Silver,1719550,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p257261.png?padding=0.7,Inglaterra,Newport County,https://drop-assets.ea.com/images/6eQLmTo8W8k6NGFfszbfQp/edc62e6f361883488722deb506697ea7/l112254.png,EFL League Two,25,Derecho,63,37,51,57,54,62
eafc-p-73867,73867,Charles Yaw Appiah,ED,57,57,Silver,2407370,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p73867.png?padding=0.7,Ghana,APOEL FC,https://drop-assets.ea.com/images/np0Yz4fqwMGXDRLKcA7r6/56ed909c58ed620c2b6201b1554a0d3d/l100135.png,Liga Cyprus,20,Izquierdo,72,50,50,62,25,47
eafc-p-71657,71657,Leonardo Arana,EI,57,57,Silver,2407370,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p71657.png?padding=0.7,Bolivia,Sin Club,,Sudamericana,22,Izquierdo,71,48,49,62,31,47
eafc-p-257163,257163,Isaac Asante,MCO,57,57,Silver,1719550,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p257163.png?padding=0.7,Ghana,FC Malinas,https://drop-assets.ea.com/images/2WupBfXKg69mIhwL872xXS/642e54f53ded21ed63e589485a4e0798/l110724.png,1A Pro League,24,Derecho,70,48,49,64,32,49
eafc-p-70025,70025,Siaka Bakayoko,DFC,57,57,Silver,2407370,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p70025.png?padding=0.7,Francia,Amiens SC,https://drop-assets.ea.com/images/2VovpiZhmqBS8iFklO7V8J/ea020a3af84fd0cf589b886db6a2ba87/l1816.png,Ligue 2 BKT,21,Derecho,61,29,41,48,58,55
eafc-p-73059,73059,Alama Bayo,ED,57,57,Silver,2407370,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p73059.png?padding=0.7,Bélgica,Círculo Brujas,https://drop-assets.ea.com/images/3B7cR0sHmUUw9m7fliqe2U/50001b0d0a513f9f098cbbcc10638d39/l1750.png,1A Pro League,20,Derecho,69,50,43,65,25,44
eafc-p-72964,72964,Vitalie Becker,LI,57,57,Silver,2407370,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p72964.png?padding=0.7,Alemania,FC Schalke 04,https://drop-assets.ea.com/images/5EKirX0RaDRkEm6Ye2TZPJ/36e510bb520335208b13ffd3c9ba1220/l34.png,Bundesliga 2,21,Izquierdo,61,42,50,53,54,55
eafc-p-238076,238076,Matt Bersano,POR,57,57,Silver,687820,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p238076.png?padding=0.7,Estados Unidos,Austin FC,https://drop-assets.ea.com/images/5iMrok4c9RiWrTJSYAOaku/5abef45ebc1d3e6e1c0c9885e402acf1/l114161.png,MLS,34,Derecho,60,51,60,54,58,57
eafc-p-262722,262722,Hosine Bility,DFC,57,57,Silver,1719550,€228.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p262722.png?padding=0.7,Australia,Brisbane Roar,https://drop-assets.ea.com/images/2L67iwPzC0MBqm5YQv0J57/c3e6be7ea654273f0a5b628c4b305dad/l111395.png,A-League,25,Derecho,56,25,36,41,53,69
